name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Надёжка,54.7420524,71.0130941,539,128.0,91.22,41.0,64.1,84.2,78.6,62.0
Бинаш,54.820618,70.881683,153,127.0,97.87,40.0,64.1,82.0,79.4,61.5
Еремеевка,54.757515,70.890701,155,129.0,91.07,42.0,64.1,82.0,79.4,61.5
Ногайбай,54.881763,70.926979,82,127.0,99.9,46.0,61.4,79.5,79.4,60.9
Образец,54.875397,70.796257,222,129.0,92.73,48.0,62.4,80.4,80.1,61.0
Буденное,53.1812535,66.5524077,492,201.0,15.3,54.0,102.0,130.0,100.8,69.0
Куприяновка,53.221336,66.506973,21,200.0,19.79,56.0,101.1,131.7,101.0,69.2
Жамбыл,53.8894492,73.1089828,255,48.0,0.31,2.0,55.1,93.0,73.8,64.1
Ондирис,53.9784697,72.8934674,325,59.0,10.62,26.0,72.8,104.2,75.3,65.0
Кайрат,52.913689,73.55146,225,76.0,0.6,6.0,21.4,48.6,55.5,54.1
Мортык,53.5622505,72.9286611,388,123.0,22.35,53.0,36.6,71.0,67.7,61.0
Тельжан,53.660759,72.602715,346,125.0,14.9,55.0,40.2,77.3,69.8,62.0
Мальцево,54.2653401,68.3061657,174,131.0,0.68,22.0,60.8,90.0,81.3,61.6
Енбек,54.2487695,68.2516418,106,135.0,0.57,24.0,58.1,88.9,81.5,61.6
Есильское,54.2562283,68.2175455,135,120.0,0.51,13.0,62.3,90.7,81.1,61.3
Барневка,55.1645146,69.4042147,157,114.0,1.02,31.0,68.2,84.4,80.5,58.7
Семипалатное,54.4478457,68.6460797,203,112.0,1.5,15.0,62.9,90.7,82.4,62.7
Писаревка,54.63208,70.732681,319,130.0,75.82,43.0,54.2,78.0,80.7,62.6
Бастомар,54.528683,70.796867,472,128.0,64.95,41.0,53.4,79.9,80.4,63.6
Веселовка,54.577446,70.596321,180,130.0,69.23,36.0,55.5,78.2,81.2,62.5
Новоалександровка,54.496716,68.504807,180,116.0,7.95,12.0,64.3,90.3,81.7,61.9
Шаховское,54.7318153,69.3548342,740,141.0,19.79,48.0,69.5,87.6,84.5,62.3
Стрельниковка,53.9887247,68.3268526,150,161.0,2.18,5.0,30.4,93.2,82.3,61.9
Аксу,53.8229855,67.8078908,160,179.0,18.61,57.0,70.5,96.7,86.7,61.7
Жанасу,53.8326866,67.8870696,127,176.0,16.62,2.0,70.3,97.0,85.8,61.5
Карасай батыра,53.125417,68.0360983,259,285.0,3.37,9.0,113.4,130.6,91.8,62.4
Агынтай батыра,53.0620564,68.0518484,392,289.0,0.4,2.0,111.7,131.5,90.6,62.4
Орловка,53.1711642,68.0668688,92,267.0,0.61,6.0,105.0,126.0,88.2,61.5
Чистое,55.101256,68.3427794,118,134.0,49.63,36.0,76.1,94.3,81.5,60.1
Шалкар,53.1775137,68.5159591,487,319.0,8.16,-6.0,100.5,127.4,81.4,61.0
Жарколь,52.5101306,66.7043414,59,200.0,0.77,13.0,107.2,129.6,101.2,69.0
Сухорабовка,53.5736874,67.6029499,479,204.0,8.15,25.0,74.3,101.6,90.4,62.4
Становое,54.8205997,68.3186393,187,144.0,36.49,45.0,80.1,94.4,81.0,60.4
Александровка,54.2347464,68.1394609,427,132.0,0.81,25.0,58.1,87.0,81.6,61.0
Дайындык,54.5021537,69.0646453,177,141.0,17.71,40.0,64.2,89.0,84.7,63.7
Береке,54.9407252,69.8863836,154,137.0,39.84,51.0,63.7,81.3,81.1,60.3
Калугино,55.035027,68.7929902,232,128.0,20.09,38.0,70.6,89.2,82.7,61.2
Беловка,55.0665882,68.799088,210,131.0,20.49,36.0,72.1,91.2,82.3,60.9
Коваль,55.0501661,68.2970537,46,138.0,51.67,48.0,76.1,94.3,81.5,60.1
Токты,52.568994,67.4070882,99,260.0,0.29,7.0,124.6,131.2,104.4,66.3
Литвиновка,52.5853205,67.4967383,170,262.0,0.25,6.0,129.2,133.4,104.2,66.0
Салкынколь,52.5590287,67.4251127,242,262.0,0.36,10.0,124.6,131.2,104.4,66.3
Рухловка,52.7000541,67.6423072,50,274.0,0.35,5.0,143.3,139.6,106.0,66.1
Гусаковка,52.7506068,67.6686143,619,279.0,0.08,2.0,141.5,142.1,104.1,65.8
Матвеевка,52.8346101,67.8094625,177,289.0,2.28,7.0,141.1,142.1,102.9,65.5
Константиновка,52.8362175,67.8628921,802,298.0,5.0,16.0,141.9,142.6,101.7,65.2
Целинное,52.9028195,68.0451965,130,361.0,12.85,50.0,132.9,140.8,96.7,63.9
Горное,52.9292208,68.2443023,95,425.0,8.6,100.0,132.9,141.5,94.8,63.6
Красногорка,53.2729127,68.2108926,259,288.0,15.03,21.0,98.5,122.3,85.0,60.8
Галицино,53.3412386,68.2065367,36,291.0,10.59,31.0,98.5,122.3,85.0,60.8
Новоукраинка,53.3163262,67.9793858,858,303.0,13.13,54.0,99.3,121.8,88.3,61.1
Косколь,53.3417894,67.8201055,38,267.0,16.5,13.0,93.5,116.7,90.9,61.6
Заря,53.5154604,68.5305905,83,269.0,8.6,25.0,76.7,111.3,80.5,60.3
Жумысшы,53.5017169,68.5305691,70,273.0,8.67,29.0,76.7,111.3,80.5,60.3
Уголки,53.3217738,68.4860659,58,290.0,14.44,-16.0,84.8,117.7,79.9,60.4
Комаровка,53.3221071,68.2865523,344,298.0,10.59,38.0,89.2,119.7,83.3,60.7
Акан сере,53.3400471,68.3157348,80,281.0,8.57,21.0,89.2,119.7,83.3,60.7
Береславка,52.7426055,67.3025035,112,358.0,9.66,76.0,134.7,136.6,107.5,67.0
Новосветловка,52.7572822,67.5023173,367,336.0,4.53,31.0,129.6,139.5,105.0,65.6
Баян,53.0021046,67.9594087,139,308.0,8.59,0.0,126.1,137.0,93.6,63.0
Шолакозек,53.5661593,68.1713676,63,246.0,14.58,12.0,73.5,102.4,84.3,60.7
Егиндыагаш,53.6037617,68.0490588,90,217.0,20.73,18.0,76.8,102.8,87.2,61.1
Сарыбулак,53.4724157,68.1568193,69,278.0,11.48,20.0,80.8,109.6,85.2,60.8
Шоккарагай,53.4446403,68.0835846,111,275.0,14.91,15.0,91.2,118.1,86.8,61.0
Междуозёрное,53.4500592,67.9525852,40,229.0,23.55,-31.0,88.0,112.0,88.2,61.1
Колесниковка,53.3616932,67.9582929,62,283.0,17.73,34.0,94.4,117.9,88.1,61.2
Елецкое,53.405541,67.9525852,321,260.0,22.53,11.0,94.4,117.9,88.1,61.2
Айыртауское,53.3851202,67.9955864,101,300.0,20.73,40.0,94.4,117.9,88.1,61.2
Сырымбет,53.4818786,67.9940414,430,237.0,21.75,-23.0,88.0,112.0,88.2,61.1
Сулуколь,53.5268526,67.8197837,96,236.0,22.9,58.0,92.0,111.1,89.9,61.7
Прекрасное,53.3757157,67.4134022,10,206.0,0.4,8.0,86.8,110.4,94.4,63.5
Никольское,53.2335395,67.518239,109,241.0,5.1,17.0,103.4,120.6,96.8,63.0
Никольско-Бурлукское,53.2128178,67.6370072,253,234.0,0.32,1.0,100.4,119.6,95.4,62.7
Всеволодовка,53.4379945,67.4226665,148,204.0,0.45,9.0,86.8,110.4,94.4,63.5
Бурлык,53.336985,67.4790358,130,244.0,1.45,26.0,92.7,115.2,94.7,62.8
Аксёновка,53.207986,67.4355411,293,250.0,10.94,28.0,103.1,121.5,97.6,63.7
Светлое,53.7956828,68.2084894,246,186.0,0.54,4.0,63.2,96.1,82.9,61.4
Укили Ыбырай,53.7074529,68.5959291,152,213.0,11.77,-1.0,61.2,99.2,79.7,61.5
Кумтоккен,53.7638582,68.5752975,243,208.0,13.87,-5.0,55.2,94.2,79.3,61.7
Камсакты,53.5797163,68.4649343,266,232.0,0.44,8.0,70.4,104.8,80.8,60.8
Бирлестик,53.5842513,68.3524274,389,235.0,4.61,8.0,70.4,103.7,82.0,60.7
Альжан,53.0645321,68.643372,152,389.0,14.08,58.0,109.8,135.7,82.5,61.7
Заря,53.0150673,68.6056709,136,388.0,10.79,13.0,114.9,137.1,84.7,62.0
Ботай,53.3041595,67.6472211,38,261.0,4.87,39.0,90.0,113.0,93.5,62.3
Каратал,53.3910836,67.6432514,285,253.0,12.11,28.0,85.2,109.2,92.3,62.3
Высокое,53.2772496,67.6776695,61,259.0,6.09,28.0,91.8,114.6,92.2,61.9
Каракамыс,53.6986121,68.268013,147,208.0,3.09,9.0,65.7,99.1,82.4,61.0
Даукара,53.6542022,68.1358337,274,213.0,12.76,14.0,69.4,98.7,84.7,61.0
Жаксы Жалгызтау,52.6421651,68.2249474,132,370.0,1.03,9.0,53.7,142.9,100.8,65.3
Сарысай,53.0826834,67.7342748,70,282.0,5.58,44.0,112.5,128.8,96.5,63.1
Петропавловка,53.0067014,67.695136,46,289.0,14.1,51.0,126.2,136.2,98.4,63.6
Карловка,53.0192238,67.7919101,42,311.0,13.37,74.0,126.1,136.4,96.7,63.4
Бурлык,53.1656074,67.9684638,56,260.0,0.71,5.0,102.2,124.6,89.8,61.6
Кутузовка,53.1910447,67.8534507,148,263.0,0.43,12.0,101.4,123.2,91.2,61.8
Кирилловка,53.1477267,67.7912511,749,254.0,0.63,12.0,110.4,128.4,94.7,62.8
Каменный Брод,53.0945653,67.6908874,497,257.0,4.71,20.0,112.5,128.8,96.5,63.1
Сарытубек,53.2005831,67.9444312,43,264.0,0.6,10.0,101.4,123.2,91.2,61.8
Уялы,54.1629868,72.2976779,350,128.0,36.68,78.0,50.9,90.6,77.6,65.6
Аксары,54.2971934,72.2644614,166,121.0,49.69,71.0,57.2,91.4,78.5,65.3
Ульгили,53.597446,72.0809125,252,98.0,32.67,-16.0,36.6,71.0,67.7,61.0
Тугуржап,53.5150011,71.9287347,37,128.0,22.45,-18.0,29.7,60.3,65.7,59.9
Майское,53.8957917,72.2666072,411,95.0,27.75,45.0,55.1,93.0,73.8,64.1
Кызылту,53.718933,71.5046024,387,109.0,19.09,-5.0,40.2,77.3,69.8,62.0
Кулыколь,53.7199259,71.9975228,671,66.0,32.46,-48.0,40.2,77.3,69.8,62.0
Карашилик,53.7794565,72.0460653,266,64.0,38.99,-50.0,38.4,77.7,72.0,62.9
Киши Караой,54.1047789,71.3787102,320,86.0,50.87,1.0,72.0,102.3,77.0,65.8
Байтус,53.989253,71.1807632,125,80.0,34.17,-19.0,57.9,98.4,75.7,64.7
Кенащы,54.0204148,71.0951686,203,93.0,30.37,8.0,58.4,92.9,75.6,64.5
Ащиколь,53.5948481,71.1249303,321,138.0,21.92,37.0,33.3,63.1,66.6,59.5
Безлесное,54.1278581,69.456017,88,134.0,25.74,-1.0,46.0,80.2,79.8,64.1
Каратомар,54.5032807,69.2173004,225,140.0,24.11,40.0,62.5,87.8,84.6,63.7
Амангельды,54.3259971,69.4720244,42,137.0,41.61,2.0,56.6,86.1,83.3,64.4
Степное,54.229668,69.52775,142,135.0,30.59,0.0,54.3,86.1,81.7,64.4
Южное,54.1012926,69.6309163,85,143.0,15.16,8.0,46.2,79.1,80.3,64.3
Борки,54.6260838,69.7526908,10,132.0,46.97,36.0,63.5,84.0,84.6,63.3
Барыколь,54.1755982,69.9659586,53,141.0,21.41,5.0,47.1,78.3,82.0,64.4
Кучковка,54.1470035,69.7863578,91,140.0,16.26,5.0,55.4,83.4,81.0,64.6
Добровольское,54.4030707,69.5706224,249,140.0,46.92,5.0,59.7,86.5,84.0,64.1
Новороссийское,54.3709461,69.9273991,52,134.0,42.15,-1.0,55.1,79.8,83.4,64.1
Талапкер,54.431638,68.3590364,41,124.0,8.09,17.0,63.9,91.3,81.4,61.9
Трудовое,54.5783551,68.4486866,273,140.0,15.44,38.0,75.6,94.7,81.2,61.2
Владимировка,54.4874042,68.1685352,41,143.0,20.04,35.0,64.5,89.9,80.9,61.0
Поляковка,54.3841563,68.4238815,43,115.0,1.68,11.0,63.9,91.3,81.4,61.9
Амангельдинское,54.355137,68.3443915,475,121.0,1.77,-1.0,64.1,91.4,81.2,61.6
Жаркайын,54.1861968,67.8326797,80,120.0,0.39,11.0,62.6,88.9,82.8,60.9
Мектеп,54.0520573,67.6722836,171,128.0,0.61,9.0,62.5,89.0,84.3,61.3
Новоандреевка,54.6872164,68.4011149,58,137.0,23.11,38.0,67.1,87.6,81.2,60.9
Бостандык,54.5696112,68.1605315,214,144.0,27.53,37.0,64.3,88.2,80.9,60.8
Бексеит,54.6072476,68.0857944,356,143.0,33.7,36.0,64.7,87.6,80.8,60.5
Луговое,54.3862681,68.5906505,40,116.0,1.55,8.0,62.9,90.7,82.4,62.7
Тонкошуровка,53.9038831,68.6848497,93,168.0,26.84,12.0,56.2,94.4,78.7,61.9
Степное,53.8285471,68.745017,79,174.0,27.05,-39.0,52.4,92.8,78.4,61.8
Ивано-Петровка,53.9233972,67.9904365,284,176.0,11.58,7.0,65.0,92.9,84.3,61.4
Лузинка,53.9194799,67.8829765,97,179.0,14.06,58.0,64.1,91.6,84.8,61.3
Актас,53.8510077,68.2069015,170,180.0,3.46,6.0,61.3,93.6,83.1,61.8
Карагай,53.8888116,68.2977962,121,185.0,7.29,18.0,58.5,92.8,82.1,61.7
Алабие,54.1109933,68.2352685,103,159.0,12.67,3.0,61.7,90.9,82.1,61.4
Черуновка,54.0460356,67.9920673,175,163.0,15.23,54.0,61.8,90.1,83.5,61.2
Тауагаш,54.3952761,67.8949713,283,148.0,20.62,38.0,62.8,89.3,81.1,60.8
Бирлик,54.2427105,68.1035614,155,118.0,0.57,13.0,58.1,87.0,81.6,61.0
Мадениет,54.2982828,68.1356191,29,130.0,4.4,19.0,63.8,91.3,81.1,61.0
Леонидовка,54.0768654,68.6955785,56,146.0,26.11,-10.0,51.3,87.0,80.3,62.7
Советское,54.0462372,68.4159851,209,163.0,7.98,7.0,24.4,91.7,81.5,61.9
Амангельды,54.1774318,67.9381871,60,134.0,0.52,29.0,60.9,87.5,82.2,60.8
Сарыман,54.310565,67.8216075,28,149.0,12.55,39.0,62.9,88.8,82.0,60.8
Ульги,54.3670585,67.1712684,27,158.0,42.73,39.0,69.7,90.7,84.3,61.3
Баян,54.3207286,67.4699591,440,156.0,25.99,42.0,67.8,89.3,83.7,61.0
Баймаганбета Изтолина,54.2579298,67.2894144,60,156.0,28.91,37.0,69.0,90.8,84.8,61.5
Архангелка,54.3835815,67.3846864,434,155.0,34.61,41.0,68.1,89.1,83.4,60.9
Айтуар,54.3206785,67.2158145,158,153.0,37.08,34.0,70.8,91.8,85.2,61.7
Озерное,54.2726424,66.2366795,430,171.0,88.94,53.0,69.9,90.7,84.9,61.8
Каракамыс,54.2530914,66.3540744,59,160.0,81.18,42.0,74.4,93.4,86.1,62.0
Сабит,54.4945581,66.6364574,96,164.0,78.59,45.0,69.8,88.5,84.1,61.0
Ольговка,54.3638081,66.6235828,36,162.0,72.24,47.0,74.7,91.6,85.9,61.6
Жанажол,54.3931274,66.490159,242,156.0,82.32,32.0,73.0,90.8,85.6,61.6
Бауманское,54.2327534,66.2374734,160,162.0,90.08,29.0,72.6,94.6,85.9,62.3
Майбалык,54.281738,66.7903089,164,162.0,58.76,47.0,77.8,95.5,86.7,62.2
Октябрь,54.6526087,67.7450037,25,141.0,50.72,31.0,66.9,85.8,81.7,60.2
Симаки,54.7320175,67.8026175,49,148.0,56.0,40.0,66.1,86.8,81.3,60.1
Новорыбинка,54.6625883,67.4094486,359,147.0,58.54,33.0,67.1,86.2,82.3,60.2
Миролюбово,54.6953399,67.4625349,145,146.0,60.53,32.0,67.3,85.7,82.3,60.2
Петровка,54.4954928,66.9772911,226,152.0,61.7,33.0,71.8,90.7,83.7,61.0
Мирное,54.5739026,67.3085975,416,144.0,53.43,30.0,70.3,89.4,82.9,60.6
Железное,54.7768806,67.3440456,361,148.0,71.84,34.0,68.9,86.6,81.9,60.2
Троицкое,54.4676933,67.6668548,535,148.0,32.32,34.0,64.4,87.2,81.8,60.4
Озерное,53.8539284,68.8841164,321,164.0,36.17,-49.0,55.0,94.2,77.7,62.3
Малое Белое,54.9002536,69.2763519,53,136.0,9.43,39.0,71.4,88.1,83.5,61.2
Гончаровка,55.2013817,69.4533562,97,131.0,0.74,43.0,74.8,88.7,80.3,58.5
Новогеоргиевка,55.0711684,69.8627042,29,136.0,30.23,51.0,66.8,83.4,80.2,59.0
Кондыбай,53.7484063,72.5124692,401,128.0,17.68,58.0,40.2,77.3,69.8,62.0
Кобенсай,53.7464014,72.7824497,373,76.0,0.19,3.0,40.2,77.3,69.8,62.0
Кузексай,53.8505015,72.6961898,108,57.0,7.12,17.0,55.1,93.0,73.8,64.1
Жас Улан,53.4194052,72.7573012,273,111.0,36.05,41.0,33.2,62.7,63.9,58.6
Карашилик,53.4267191,72.552123,145,124.0,38.31,54.0,33.2,62.7,63.9,58.6
Коктерек,53.4759917,73.1992435,251,124.0,27.35,42.0,29.7,60.3,65.7,59.9
Каратерек,53.9206425,73.5117101,181,128.0,2.71,6.0,55.1,93.0,73.8,64.1
Жаскайрат,53.0771667,73.5541105,139,79.0,4.37,14.0,30.0,58.2,58.0,55.2
Тлеусай,53.7318571,73.2736587,200,88.0,0.74,21.0,40.2,77.3,69.8,62.0
Амангельды,53.8235571,73.3421087,37,122.0,10.56,54.0,38.4,77.7,72.0,62.9
Кулыколь,52.7802874,73.7572288,718,82.0,0.96,2.0,24.2,54.0,55.4,54.2
Каратал,52.7425276,73.7021255,204,83.0,3.41,3.0,28.7,61.1,55.5,54.6
Береке,52.7437356,73.590846,152,86.0,7.31,0.0,28.7,61.1,55.5,54.6
Суатколь,54.1412345,66.9830417,10,162.0,39.83,38.0,73.9,95.3,88.4,63.2
Жаркен,54.0364451,67.0563389,248,165.0,29.49,47.0,73.7,96.5,89.7,63.7
Интымак,53.9418918,67.0826911,50,163.0,23.95,41.0,74.8,98.6,91.5,64.4
Дмитриевка,53.8988767,67.004671,454,167.0,28.17,45.0,74.7,99.2,91.8,64.7
Акжан,53.8024377,66.6982555,343,175.0,38.0,42.0,86.4,108.0,91.7,65.3
Рассвет,53.803971,66.5284824,35,180.0,48.02,45.0,83.8,109.0,90.6,65.0
Ракитное,53.9301611,66.8209458,50,168.0,39.35,35.0,74.0,100.4,91.7,65.0
Степное,53.8946412,66.8524809,469,166.0,35.09,33.0,74.8,99.9,92.0,65.1
Дружба,53.8469571,66.9298267,266,168.0,27.76,35.0,84.1,105.1,92.8,65.3
Северное,53.9985845,66.5322507,10,166.0,58.51,33.0,80.9,102.5,89.7,64.1
Докучаево,53.911973,66.4887856,613,172.0,55.63,39.0,82.5,105.8,90.0,64.5
Аймак,53.4569335,70.1337146,383,236.0,40.78,94.0,26.9,61.2,64.7,58.2
Талдыколь,53.5002747,70.7162904,7,177.0,14.65,35.0,30.4,63.0,62.9,57.5
Золоторунное,53.5743399,70.7659435,16,163.0,8.5,21.0,34.0,67.1,65.5,59.1
Калиновка,53.7243418,70.0766372,327,165.0,21.14,17.0,27.7,60.9,69.5,61.3
Константиновка,53.6939115,70.1492929,209,157.0,26.95,9.0,27.7,60.9,69.5,61.3
Караагаш,53.6301601,70.1149606,665,195.0,28.87,38.0,25.2,57.3,66.8,59.6
Красный Яр,55.3697588,69.3669891,61,96.0,0.5,11.0,79.5,95.0,81.7,59.3
Кустовое,55.1987611,69.3896699,263,102.0,1.81,13.0,68.2,84.4,80.5,58.7
Красноярка,55.2399127,69.4346237,324,99.0,0.46,11.0,68.2,84.4,80.5,58.7
Желяково,55.2908588,69.3978667,115,96.0,0.42,10.0,72.2,88.4,80.9,58.8
Караагаш,54.2256541,66.9441175,48,156.0,47.27,41.0,75.2,94.6,87.6,62.8
Жамбыл,54.2018675,66.9842842,323,158.0,44.01,43.0,75.9,95.0,87.2,62.6
Есперли,54.1121254,66.7873907,121,160.0,48.92,42.0,74.4,95.4,89.3,63.5
Сумное,55.3315612,69.0555095,149,132.0,17.81,44.0,90.9,102.0,81.4,59.7
Остановочный пункт 2603 км,54.8760221,68.8476544,32,131.0,12.25,33.0,66.5,85.9,82.7,61.4
Николаевка,55.196128,68.8156986,15,135.0,25.25,46.0,80.5,96.6,81.8,60.4
Дубровное,55.2754486,68.9101982,160,141.0,25.33,47.0,87.4,101.8,82.3,60.5
Орёл,54.9648539,68.3253908,37,138.0,46.27,40.0,73.5,91.7,81.3,60.1
Токаревка,54.7259833,68.2347107,113,143.0,34.55,44.0,70.7,90.2,80.8,60.5
Минкесер,54.5993676,67.9434871,796,144.0,39.13,36.0,66.7,88.8,81.0,60.2
Дачное,54.6272266,67.5014376,30,144.0,52.56,30.0,67.6,85.4,82.6,60.3
Степное,54.4578155,67.8199768,82,149.0,28.77,39.0,80.0,95.8,81.4,60.5
Раздольное,54.5642246,67.7935409,94,145.0,40.45,35.0,66.3,88.1,81.3,60.2
Новодубровное,54.8076973,67.9845142,163,146.0,52.98,47.0,69.4,88.2,80.6,60.0
Михайловка,54.9382866,67.8810882,448,139.0,66.38,40.0,67.6,87.0,80.6,59.9
2629 км,54.855286,69.2117075,,138.0,6.74,44.0,73.7,89.9,83.5,61.4
Сарыбулак,52.8805271,67.3163999,40,333.0,15.74,97.0,130.9,133.9,105.0,65.3
Мадениет,53.0012686,67.2152721,9,271.0,10.42,17.0,123.8,130.0,104.8,65.3
Кокалажар,52.9259016,67.0963322,419,246.0,0.54,15.0,123.5,130.1,106.8,66.3
Чернозубовка,52.6929291,66.6287558,271,191.0,0.49,20.0,103.0,127.8,102.1,68.7
Стерлитамак,52.7725291,66.5557902,31,191.0,0.75,24.0,110.2,129.7,103.4,69.0
Григорьевка,52.8004769,66.819501,25,220.0,1.09,26.0,111.8,129.5,105.8,68.5
Возвышенка,52.7977292,66.7524333,333,227.0,1.0,36.0,111.8,129.5,105.8,68.5
Брилёвка,52.767789,66.7150712,24,191.0,0.41,7.0,107.6,128.9,104.4,68.7
Раисовка,52.9180264,67.4657893,606,344.0,21.65,39.0,139.9,140.4,103.5,64.7
Жанасу,53.1061326,67.452007,46,293.0,15.27,55.0,119.1,130.4,99.1,63.6
Урожайное,52.7713953,66.5026458,732,197.0,0.51,31.0,105.0,130.9,103.2,69.4
Степное,52.7552454,66.4173739,36,207.0,5.33,40.0,103.2,133.5,103.6,69.9
Чернобаевка,52.8799684,67.012886,161,230.0,0.22,9.0,121.0,130.6,107.3,66.9
Берёзовка,52.9062602,66.9168747,240,247.0,6.08,25.0,119.5,130.8,106.8,67.6
Сарыадыр,52.7906559,67.0625215,130,258.0,5.81,42.0,125.4,132.4,107.7,67.1
Новоселовка,53.2008338,67.0367521,895,199.0,5.63,-9.0,97.3,119.4,100.4,66.5
Мукур,53.2926321,67.0654879,80,187.0,3.94,49.0,86.9,115.0,98.1,65.9
Шукырколь,53.1243801,67.3033995,391,265.0,16.4,47.0,115.4,127.4,101.0,64.6
Караагаш,53.0428349,67.154194,52,265.0,9.82,44.0,123.8,130.0,104.8,65.3
15 лет Казахстана,53.2095928,67.3511423,126,248.0,14.35,41.0,103.1,121.5,97.6,63.7
Конырсу,52.3559913,66.7162477,22,215.0,3.38,22.0,107.2,129.6,101.2,69.0
Большой Талсай,52.470635,66.76267,16,201.0,0.49,18.0,110.1,130.1,102.2,68.9
Симоновка,52.6464487,66.920633,31,225.0,0.51,12.0,113.9,129.7,105.0,68.6
Князевка,52.7283691,67.1480017,13,299.0,3.49,13.0,128.3,135.2,108.4,67.8
Дубровка,52.6041019,67.1266433,17,271.0,2.77,36.0,117.4,128.3,105.6,67.7
Гаршино,52.5535027,67.0469561,273,239.0,0.67,13.0,120.0,128.9,105.8,68.2
Пески,53.2529089,66.9178988,605,179.0,0.99,37.0,92.3,120.0,98.8,67.2
Конюхово,55.1299613,70.6509694,309,132.0,74.31,42.0,67.8,84.4,79.3,60.0
Малая Возвышенка,54.4139083,70.818371,19,127.0,52.73,40.0,54.8,82.3,80.8,64.6
Александровка,54.4323963,71.0879637,251,126.0,60.92,40.0,57.0,86.2,80.2,65.1
Дюсеке,54.7244325,70.9100427,78,128.0,87.71,41.0,60.4,81.6,79.3,62.0
Сарытомар,54.6385889,70.1635414,216,135.0,74.46,-1.0,59.5,79.0,82.7,62.3
Жастар,54.566559,70.2167163,194,131.0,67.72,-5.0,59.5,79.0,82.7,62.3
Куралай,55.0372697,70.8846804,228,115.0,91.23,34.0,62.9,81.1,79.5,60.6
Рощино,54.6666837,70.3587198,85,133.0,80.21,28.0,61.0,79.3,82.0,61.7
Сулышок,54.7612095,70.6189584,181,130.0,89.67,36.0,63.4,80.6,81.1,61.6
Успенка,54.7637599,70.5079364,367,132.0,84.43,51.0,64.0,80.8,81.2,61.4
Уваковское,54.7205307,70.6706714,57,131.0,85.28,37.0,61.5,80.5,80.5,61.9
Косколь,54.7043543,70.668869,23,129.0,83.48,35.0,61.5,80.5,80.5,61.9
Узунколь,54.462456,70.733238,475,127.0,57.07,40.0,54.0,79.9,81.0,63.6
Куломзино,55.2500656,70.4713725,117,133.0,61.03,45.0,85.4,94.0,79.6,59.1
Урожайное,54.8200002,70.7329845,19,129.0,92.3,48.0,62.0,79.5,80.6,61.6
Пролетарка,54.9735743,70.5453157,250,134.0,73.49,53.0,57.0,78.3,79.8,60.1
Садовка,53.4370231,67.3325872,61,214.0,6.33,19.0,85.4,110.1,95.2,64.3
Рясинка,53.4453564,67.2083044,79,205.0,6.63,72.0,84.9,110.5,96.0,65.0
Двойники,53.5838565,67.3073959,124,188.0,5.45,47.0,83.8,106.5,92.9,64.1
Афанасьевка,53.5032357,67.24092,400,207.0,7.15,74.0,81.2,108.1,94.7,64.9
Жалтыр,53.9634836,67.2003221,231,160.0,17.42,42.0,74.6,96.6,89.2,63.4
Мерген,53.8805149,67.1992492,339,162.0,15.35,40.0,71.6,96.2,90.8,64.0
Коноваловка,53.6485045,67.195301,58,143.0,2.61,7.0,88.6,108.6,93.7,64.7
Городецкое,53.7382034,67.1063804,387,165.0,11.03,32.0,88.3,108.0,93.7,65.1
Баганаты,53.7274141,67.2249126,28,158.0,6.04,25.0,99.5,109.2,92.9,64.6
Коктерек,53.9623475,67.6798582,71,141.0,1.55,19.0,64.4,90.8,85.3,61.5
Аканбарак,53.9128829,67.3781633,688,155.0,4.51,34.0,73.8,97.0,89.0,62.8
Повозочное,54.2425601,67.5386236,701,154.0,17.41,38.0,66.2,90.0,84.7,61.4
Ортаколь,54.2300004,67.4782312,32,157.0,18.17,38.0,66.2,90.0,84.7,61.4
Меней,54.2429612,67.6168584,108,153.0,13.32,37.0,65.0,89.4,84.0,61.2
Бирлик,54.1420941,67.6818752,252,138.0,4.41,24.0,62.5,89.0,84.3,61.3
Енбек,53.7556128,67.95825,56,182.0,14.7,4.0,65.1,95.0,84.9,61.3
Белоглинка,53.6770612,67.826972,21,187.0,25.05,8.0,84.4,104.1,87.7,61.7
Социал,53.6880668,67.3055076,104,164.0,3.78,30.0,96.2,107.7,92.1,63.9
Ровное,53.7714425,67.6053571,73,180.0,12.62,46.0,70.9,96.1,88.4,62.2
Алкаагаш,53.8114974,67.5909376,151,175.0,10.48,41.0,70.9,96.1,88.4,62.2
Кенес,54.0476734,67.5974607,248,141.0,2.84,25.0,66.7,92.1,86.1,61.8
Астаган,54.1140624,67.4065303,125,157.0,14.98,38.0,77.9,96.9,86.3,62.1
Ступинка,54.0147291,67.3786352,227,161.0,11.7,39.0,74.4,96.4,87.7,62.6
Семиполка,54.1257332,67.2814749,522,160.0,23.21,41.0,69.6,93.1,86.8,62.4
Балуан,54.2084526,67.1645093,40,162.0,33.15,47.0,71.3,92.8,86.3,62.3
Крещенка,53.4282278,67.0562982,465,171.0,0.69,37.0,84.5,111.5,96.8,65.7
Белоградовка,53.4953477,66.9956589,99,172.0,6.88,39.0,88.0,113.0,95.9,66.0
